1996 Item,Higher Confidence Source,Final Confidence Level,Final Predicted HS Code
"Nonrectangular plates, sheets and strip of aluminum, not alloyed, of a thickness exceeding 0.2 mm, clad",HF,0.8349503874778748,76061230
"Nonthreaded articles of iron or steel, nesi",HF,0.7962042689323425,73269086
"Nonwired float glass and surface ground or polished glass, nesi, in sheets, 10 mm or more in thickness",HF,0.9366596341133118,70052925
"Nopalitos, prepared or preserved by vinegar or acetic acid",HF,0.9371532797813416,20019033
Not lined with textile fabrics,HF,0.7028782367706299,63023900
Numerically controlled,HF,0.5509985089302063,84602400
Of cotton or man-made fibers,HF,0.7563950419425964,52030005
Of cotton or man-made fibers,HF,0.7563950419425964,52030005
Of cotton or man-made fibers,HF,0.7563950419425964,52030005
Of cotton or man-made fibers,HF,0.7563950419425964,52030005
Of plastics,HF,0.7608091831207275,39241030
Of vinyon,GPT,0.6700448989868164,55039010
"Oil well tubing of iron or nonalloy steel, open seamed or closed, nesi",HF,0.73244309425354,73042950
Okra,HF,0.6181787848472595,7099914
"One-handed secateurs, pruners and shears, (including poultry shears), and parts thereof, of base metal",HF,0.9830212593078612,82015000
"Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient, nesi",HF,0.9663337469100952,30063050
"Open railway or tramway freight cars, with nonremovable sides exceeding 60 cm in height, not self-propelled",HF,0.9313946962356568,86069200
"Organic composite solvents and thinners containing 5 to 25 percent, by weight of one or more aromatic substances",HF,1.0000001192092896,38140010
"P-Acetanisidide, p-acetoacetotoluidide, 4'-amino-n-methyl",HF,0.8032288551330566,29242901
"P-Sulfobenzoic acid, potassium salt",HF,0.7076354026794434,29182922
"Padlocks (key, combination, or electrically operated), of base metal, not of cylinder or pin tumbler construction, over 6.4 cm in width",HF,0.8801966309547424,83011090
Paints and varnishes (including enamels and lacquers) based on acrylic or vinyl polymers in a nonaqueous medium,HF,1.0,32082000
"Palladium, unwrought or in powder form",HF,1.0000001192092896,71102100
"Paper and paperboard labels, not printed, nesi",HF,0.9413717985153198,48219040
Parsley seeds of a kind used for sowing,HF,1.0000001192092896,12099150
"Parts and accessories of articles of heading 9301, except rifles and shotguns",HF,0.9675958156585692,93059940
Parts and accessories of machines for extruding or drawing man-made textile filaments,HF,1.0,84482010
"Parts and accessories of machines of heading 8445 or their auxiliary machinery, nesi",HF,0.9653019905090332,84483990
"Parts and accessories of nonelectrical instruments and apparatus for measuring or checking variables of liquids or gases, nesi",HF,0.9548497200012208,90269060
"Parts and accessories of the electronic calculating machines of subheading 8470.10, 8470.21 or 8470.29",HF,1.0,84732100
"Parts for machinery of heading 8433, nesi",HF,0.9578473567962646,84339050
"Parts of bearing housings and plain shaft bearings, nesi",HF,0.9358876943588256,84839030
Parts of can-sealing machines,HF,1.0000001192092896,84229011
"Parts of hand operated and check appliances for pipes, boiler shells, tanks, vats or the like, of iron or steel",HF,1.0,84819030
"Parts of machinery and plant, for making paper pulp, paper or paperbroad",HF,0.973538100719452,84199020
"Parts of machinery for preparing or making up tobacco, nesi",HF,0.9485917687416076,84789000
"Parts of machinery for preparing, tanning or working hides, skins or leather or making or repairing articles of same, nesi",HF,0.9682501554489136,84539050
"Parts of mowers for lawns, parks or sports grounds",HF,1.0,84339010
Parts of shotgun cartridges; air gun pellets,HF,0.9851313829421996,93062900
Parts of slide fasteners,HF,1.0000001192092896,96072000
"Parts of smoking pipes and cigar or cigarette holders and parts thereof, of metal",HF,0.9162849187850952,96140094
Peach jam,HF,1.0,20079935
"Pearl onions not over 16 mm in diameter, fresh or chilled",HF,1.0,7031030
"Peat (including peat litter), whether or not agglomerated",HF,1.0,27030000
"Pepper of the genus Piper, crushed or ground",HF,1.0000001192092896,9041200
"Percussion musical instruments, nesi, except for drums, cymbals, chimes, peals or carillons (for example, xylophones, castanets, maracas)",HF,0.9393594264984132,92060080
Pesticides made of halogenated derivatives of aromatic hydrocarbons,HF,0.9804116487503052,29039930
Petroleum bitumen,HF,1.0,27132000
"Petroleum coke, calcined",HF,0.9382591247558594,27131200
Phonograph records for sound or similarly recorded phenomena,HF,0.8503949642181396,85238010
Phosphorus pentachloride,HF,1.0,28121400
Photographic cameras of a kind used for preparing printing plates or cylinders,HF,0.9792554974555968,90065920
"Photographic discharge lamp (""electronic"") flashlight apparatus",HF,0.9941648244857788,90066100
"Photographic filters, mounted, and parts and accessories therefor",HF,0.9999999403953552,90022040
"Photographic plates, film, paper, paperboard and textiles, exposed but not developed",HF,1.0,37040000
"Photosensitive semiconductor devices, nesi",HF,0.872974157333374,85414995
"Pictures, designs and photographs printed not over 20 years at time of importation, used in production of articles of heading 4901",HF,1.0,49119115
"Pineapple juice, not concentrated or not in concentration greater than 3.5 degrees, unfermented and not containing added spirit",HF,0.8316473960876465,20094920
"Pineapples, fresh or dried, reduced in size",HF,1.0,8043060
"Pituitary (anterior) or similar hormones, and their derivatives",GPT,0.6692811250686646,29379090
"Plain weave cotton fabrics, under 85% cotton weight, mixed mainly with m-m fibers, n/o 200g/m2, of number 42 or lower, of colored yarns",HF,0.9426908493041992,52104160
"Plain weave fabrics of cotton, 85% or more cotton by weight, weighing not over 100 g/m2, of number 69 or higher, of yarn of different colors",HF,1.0,52084180
"Plain weave fabrics of cotton, nesi, containing 85% or more cotton by weight, weighing more than 200 g/m2, of yarns of different colors",HF,0.9551856517791748,52094160
"Plaits and similar products of plaiting materials, whether or not assembled into strips",HF,0.9643998146057128,46019905
"Plates, sheets and strip of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver)",HF,0.9109088778495787,74094000
"Pocket lighters, gas fueled, refillable",HF,0.9217529892921448,96132000
"Polyesters nesi, saturated, in primary forms",HF,0.9250272512435912,39079950
"Polyisobutylene, elastomeric, in primary forms",HF,1.0,39022010
"Porcelain or china household table and kitchenware in specified sets as listed in additional note 8(b), valued not over $56",HF,0.8060401082038879,69120039
"Pork shoulders and cuts thereof, boned and cooked and packed in airtight containers",HF,1.0,16024220
"Powder-actuated hand tools and parts thereof, of base metal",HF,0.9836435317993164,82055920
Powders of tungsten,HF,0.9529881477355956,81011000
"Pre-shave, shaving or after-shave preparations, not containing alcohol",HF,1.0,33071010
Preparations and charges for fire-extinguishers; charged fire-extinguishing grenades; consisting wholly of inorganic substances,HF,0.9965927600860596,38130010
"Printed 3- or 4-thread twill of cotton, including cross twill, under 85% cotton by weight, mixed mainly with man-made fibers, over 200g/m2",HF,0.9603255987167358,52115200
"Printed books, brochures, leaflets and similar printed matter in single sheets, whether or not folded",HF,1.0,49011000
"Printed certified hand-loomed plain weave fabrics of cotton, 85% or more cotton by weight, more than 100 g/m2 but not more than 200 g/m2",HF,0.9972937703132628,52085210
"Printed plain weave cotton fabrics, under 85% cotton by weight, mixed mainly with man-made fibers, n/o 200 g/m2, of number 69 or higher",HF,0.9932788610458374,52105180
"Printed satin or twill weave fabrics of cotton, containing 85% or more cotton by weight, weighing not more than 200 g/m2",HF,0.9675126075744628,52085920
"Printed woven fabrics of cotton, nesi, containing 85% or more cotton by weight, weighing not more than 200 g/m2, of numbers 43 to 68",HF,0.953517198562622,52085960
"Printed woven fabrics, under 85% by weight polyester staple fibers, nesi, mixed mainly or solely with cotton, over 170g/m2",HF,0.8852355480194092,55144300
Products described in additional U.S. note 3 to section VI,HF,0.6578693389892578,99990051
Products described in additional U.S. note 3 to section VI,HF,0.6578693389892578,99990051
Products described in additional U.S. note 3 to section VI,HF,0.6578693389892578,99990051
Products described in additional U.S. note 3 to section VI,HF,0.6578693389892578,99990051
Products described in additional U.S. note 3 to section VI,HF,0.6578693389892578,99990051
Products described in additional U.S. note 3 to section VI,HF,0.6578693389892578,99990051
Products described in additional U.S. note 3 to section VI,HF,0.6578693389892578,99990051
Products described in additional U.S. note 3 to section VI,HF,0.6578693389892578,99990051
Products described in additional U.S. note 3 to section VI,HF,0.6578693389892578,99990051
"Products nesi, of plaiting materials, bound together in parallel strands or woven, in sheet form, of bamboo, rattan, willow or wood",HF,0.8870182037353516,46019420
Profile projectors,HF,0.9999999403953552,90314910
"Profiles of aluminum, not alloyed",HF,0.8963637351989746,76041010
"Projection lenses, mounted, and parts and accessories therefor, for cameras, projectors or photographic enlargers or reducers",HF,1.0,90021140
Propan-1-ol (Propyl alcohol) and propan-2-ol (Isopropyl alcohol),HF,1.0000001192092896,29051200
Prune wine,HF,1.0,22060030
Pseudocumene,HF,1.0000001192092896,29029010
"Punch/notch machines (incl. presses), incl. combined punch & shearing machines, numerically controlled for working metal or metal carbides",HF,0.7286460399627686,84624200
Pyrometers,HF,0.8669469356536865,90251940
Quilts eiderdowns comforters and similar articles,HF,0.7780462503433228,94044090
"Radiobroadcast receiver combinations incorporating tape recorders, nesi",HF,0.9506818652153016,85279150
Rail locomotives powered by electric accumulators (batteries),HF,1.000000238418579,86012000
"Railway or tramway sleepers (cross-ties) of wood, not impregnated",HF,0.956009805202484,44061200
"Rattan webbing for mats, matting and screens",HF,1.0,46019301
"Raw lamb furskins of Astrakhan, Broadtail, Caracul, Persian, Indian, Chinese, Mongolian, Tibetan, whole",HF,1.0000001192092896,43013000
"Razor clams, in airtight containers, prepared or preserved, nesi",HF,0.9707542657852172,16055610
Razors of base metal,HF,0.9634071588516236,82121000
"Reaction initiators, reaction accelerators and catalytic preparations, nesi, consisting wholly of bismuth, of tungsten or of vanadium",HF,0.9460030198097228,38159010
"Religious articles for personal use of a purely devotional character, of base metal, whether or not plated with precious metal",HF,0.903436243534088,71171930
Rider-type counterbalanced fork-lift trucks,GPT,0.6156252026557922,84271040
Road tractors for semi-trailers,HF,0.8775622844696045,87012400
Road wheels,HF,0.584674596786499,87149210
"Rods, sticks and profile shapes, at most surface-worked, of plastics, nesi",HF,0.9554058313369752,39169050
Rolled or flaked grains of oats,HF,1.0,11041200
Rolls for metal-rolling mills,HF,1.0,84553000
"Rope, chain & like articles for manufacture of imitation jewelry, in continuous lengths of base metal, over 33 cents per meter",HF,0.7787742614746094,71132010
"Roquefort cheese, in original loaves",HF,0.8483458757400513,4064040
"Rosaries and chaplets for personal use of a purely devotional character, of imitation jewelry material, nesi",HF,0.7987109422683716,71179020
Rye,HF,0.8547317385673523,10021000
"Sacks and bags, having a base of a width of 40 cm or more, of paper, paperboard, cellulose wadding or webs of cellulose fibers",HF,1.0,48193000
"Salicylazosulfapyridine (sulfasalazine), sulfaguanidine, sulfamerizine and sulfapyridine",HF,0.9615252017974854,29359042
Sandals and similar footwear of plastics produced in one piece by molding,HF,0.8627637624740601,64029927
"Sanitary towels and tampons, diapers and diaper liners for babies and similar sanitary articles, of wadding of textile materials, nesi",HF,0.9617793560028076,96190025
Saps and extracts of licorice,HF,1.0,13021200
Saps and extracts of pyrethrum or of the roots of plants containing rotenone,GPT,0.5835123062133789,12119089
"Scallops, including queen scallops, whether in shell or not, frozen, dried, salted or in brine",HF,0.8755265474319458,3072100
"Screws, bolts and nuts of copper, threaded, having shanks, threads or holes less than 6 mm in diameter",HF,0.8041136860847473,73181580
Sealed beam lamp units,HF,1.0,85391000
Seed of wheat and meslin,HF,0.8662117123603821,10019100
"Seeds of beans nesi, of a kind used for sowing",HF,0.9348809719085692,7133911
Seeds of beans of a kind used for sowing,HF,1.0,7133110
Seeds of peas of a kind used for sowing,HF,1.000000238418579,7131010
Self-propelled graders and levelers,HF,1.0,84292000
"Sets of two or more tools and implements of headings 8202 to 8205, of base metal, put up for retail sale",HF,0.8627322316169739,82060000
"Sharpening (tool or cutter grinding) machines, numerically controlled, for metals, sintered metal carbides or cermets",HF,0.9347984790802002,84603900
"Siliceous fossil meals and similar siliceous earths, whether or not calcined, of an apparent specific gravity of 1 or less",HF,1.0000001192092896,25120000
"Silk yarn and yarn spun from silk waste, put up for retail sale; silkworm gut: containing 85 percent or more by weight of silk or silk waste",HF,0.9194966554641724,50060010
Silver ores and concentrates,HF,1.0,26161000
Simplex decalcomania paper in rolls over 36 cm wide or in rectangular sheets over 36 cm on side(s),HF,1.0,48099040
"Single cotton yarn, 85% or more cotton by weight, of combed fibers, over 14 but n/o 43 nm, not put up for retail sale",HF,1.0,52052200
"Single cotton yarn, less than 85 percent cotton by weight, of combed fibers, not over 14 nm, not put up for retail sale",HF,1.0000001192092896,52062100
"Single cotton yarn, less than 85 percent cotton by weight, of combed fibers, over 43 but n/o 52 nm, not put up for retail sale",HF,1.0,52062300
"Skates, excluding roller and ice, including parts and accessories for ice skates with footwear permanently attached",HF,0.8368836641311646,95067040
"Smoking pipes and pipe bowls, except of wood, root or wholly clay",HF,0.9837013483047484,96140028
Snowplows and snowblowers,HF,1.0,84302000
"Soap; organic surface-active products used as soap, in bars, cakes, pieces; soap impregnated paper, wadding, felt, not for toilet use",HF,0.9958580136299132,34011900
Sodium sulfites,HF,1.0,28321000
Spherical roller bearings,HF,1.0,84823000
"Spinach, New Zealand spinach and orache spinach (garden spinach), fresh or chilled",HF,1.0,7097000
"Spools, cops, bobbins and similar supports, of plastics",HF,0.9999999403953552,39234000
"Spoons and ladles of base metal, with base metal (except stainless steel) or nonmetal handles",HF,0.8733435869216919,82159940
"Sports and athletic footwear with outer soles of rubber or plastics and uppers of textile materials, valued over $12/pair",HF,0.9140901565551758,64021990
"Sports footwear with outer soles and uppers of rubber or plastics, nesi, valued over $12/pair",HF,0.9673577547073364,64021990
Spraying appliances designed for etching stripping or cleaning semiconductor wafers,GPT,0.679998517036438,84248910
Stators and rotors of goods of subheading 8414.30,HF,1.0000001192092896,84149030
Sterols,HF,1.0,29061350
Stilton cheese described in additional U.S. note 24 to this chapter and entered pursuant to its provisions,HF,0.7792700529098511,4063005
"Stock pumps imported for use with machines for making cellulosic pulp, paper or paperboard, not fitted with a measuring device",HF,1.0000001192092896,84137010
"Strawberries, uncooked or cooked by steaming or boiling in water, frozen",HF,0.7782669067382812,8111000
Strip and the like of synthetic textile materials of an apparent width not exceeding 5 mm,HF,1.0,54049000
Strontium nitrate,HF,1.0,28342920
"Sulfur, sublimed or precipitated; colloidal sulfur",HF,1.0,28020000
Sweet biscuits (pastry); waffles and wafers,HF,0.8395663499832153,19053200
"Synthetic organic tanning substances, nonaromatic",HF,1.0,32021050
"T-shirts, singlets, tank tops and similar garments, knitted or crocheted, of man-made fibers",HF,1.0,61099010
"Tamping or compacting machinery, not self-propelled",HF,1.0,84306100
"Tapestry and upholstery fabrics of carded wool or fine animal hair, not mixed mainly or solely with man-made staple fibers or filaments, exceeding 300 g/m2",HF,0.9670578837394714,51113005
Tents of cotton,HF,1.0,63062911
Tetramethylthiuram monosulfide,HF,1.0,29303030
"Theophylline aminophylline (Theophylline-ethylenediamine), and their derivatives; salts thereof",HF,0.937874436378479,29395900
Three speed,GPT,0.5833487510681152,87149324
Thymol,HF,1.0000001192092896,29071940
"Tin plates, sheets and strip, of a thickness exceeding 0.20 mm",HF,0.9883649945259094,80070020
To be installed in tractors suitable for agricultural use,HF,0.7668628692626953,87087005
"Tomato juice, unfermented and not containing added spirit",HF,0.7428314089775085,20091100
"Tomatoes, fresh or chilled, if entered from March 1 to July 14, inclusive, or from September 1 to November 14, inclusive, in any year",HF,0.9075961112976074,7020020
"Tools for working in the hand, with self-contained nonelectric, nonpneumatic motor, suitable for metal working, nesi",HF,0.9240236282348632,84678910
Torque converters,HF,0.9999998807907104,84834010
Towels,GPT,0.6403864026069641,58022000
Toy jewelry valued not over 8 cents per piece,HF,0.8291957974433899,71179060
"Track suits, knitted or crocheted, of synthetic fibers",HF,1.0,61121200
"Transfers (decalcomanias), vitrifiable",HF,1.0,49081000
Transmission apparatus for television,HF,0.8964236378669739,85255030
"Transporter cranes, gantry cranes and bridge cranes",HF,1.0,84261900
"Travel, sports and similar bags with outer surface of cotton, not of pile or tufted construction",HF,1.0,42029215
True hemp yarn,HF,1.0,53082000
"Trunks, suitcases, occupational luggage and similar containers, with outer surface of textile materials nesi",HF,0.9416834115982056,42021289
"Tubular or bifurcated rivets of iron or steel and not brightened, not lathed and not machined",HF,0.917704701423645,83082030
"Tunas and skipjack, not in oil, in airtight containers, n/o 7 kg, not of U.S. possessions, over quota",HF,1.0,16041430
Tweezers of base metal,HF,0.973109245300293,82032020
"Unbleached woven fabrics of cotton, nesi, containing 85% or more cotton by weight, weighing more than 200g/m2",HF,0.9541751146316528,52091900
"Uncoated bibulous paper, weighing 150 g/m2 or less, in rolls or sheets, nesi",HF,0.8446836471557617,48043160
"Uncoated paper and paperboard, weighing not over 15 g/m2, in rolls or sheets, nesi",HF,0.8940746784210205,48045900
"Uncoated, unbleached kraft wrapping paper in rolls or sheets, weighing 150 g/m2 or less",HF,1.0,48043140
"Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80 percent vol., nesi",HF,0.975658655166626,22089080
Universal AC/DC motors of an output of 746 W or more,HF,1.0000001192092896,85012060
"Unwrought gold bullion and dore, nonmonetary",HF,0.8678077459335327,71081250
"Unwrought titanium nesi, and titanium powders",HF,0.8562074899673462,81082000
"Uranium depleted in U235, thorium; alloys, dispersions, ceramic products and mixtures of these products and their compounds",HF,1.0,28443050
Valued not over $31.50 per dozen pieces,HF,0.6143761277198792,82159915
Valued not over $40 each incorporating a digital clock or clock-timer,HF,0.6997280716896057,91070040
Vanilla beans,HF,0.7467809915542603,9052000
"Vat blue 1 (synthetic indigo) dye, ""Colour Index No. 73000"" and preparations based thereon",HF,0.994909942150116,32041510
"Vegetable seeds, nesi, of a kind used for sowing",HF,0.9356498122215272,12099180
"Vegetables nesi, uncooked or cooked by steaming or boiling in water, frozen, not reduced in size",HF,0.9411118626594543,7108070
"Vermiculite, perlite and chlorites, unexpanded",HF,1.0,25301000
Vulcanized sheets and slabs wholly of ground or pulverized cork and rubber,HF,0.9602279067039491,45041010
"Wadding, gauze, bandages, and similar articles, not having an adhesive layer, packed for retail for medical, surgical, like purposes",HF,1.0,30059050
"Wall clocks nesi, not battery or AC powered, movement measuring over 50 mm wide, valued over $5 each",HF,0.898095965385437,91052950
"Wall clocks nesi, not battery/AC powered,movement n/o 50 mm wide, over 1 jewel, constructed or designed to operate over 47 hrs w/o rewinding",HF,0.8762882947921753,91052920
"Wall or ceiling coverings of polymers of vinyl chloride, without a backing of textile fibers",HF,1.0,39181050
"Wall or ceiling coverings, with a backing of manmade fibers, greater than 70% by weight of PVC",HF,1.0,39181031
"Walnuts, shelled, fresh or dried",HF,0.9934892654418944,8023200
"Watch cases, not of precious metal, of metal clad with precious metal or of base metal",HF,1.0000001192092896,91118000
"Watch movements, complete and assembled, nesi, measuring over 33.8 mm, 8-17 jewels, valued over $15 each",HF,0.9625525474548341,91089085
"Waterproof footwear covering the knee, nesi, with outer soles and uppers of rubber or plastics",HF,0.895890474319458,64019910
Wet blues,GPT,0.57799232006073,81122100
Wheat or meslin flour,HF,1.0000001192092896,11010000
Wheat starch,HF,1.000000238418579,11081100
"White portland cement, whether or not artificially colored",HF,0.991287887096405,25232100
"Whole bovine skin lining leather, w/o hair on, unit surface n/o 2.6 sq m not incl. chamois, patent, patent laminated or metallized leather",HF,0.8334647417068481,41071930
Wholly of polyester measuring not less than 75 decitex but not more than 80 decitex and having 24 filaments per yarn,HF,0.7434043884277344,54023130
Wickerwork,GPT,0.6469501852989197,46021214
Windshield wipers of a kind used for cycles or motor vehicles,HF,1.0000001192092896,85124040
"Wire, not cold formed, of nickel, not alloyed",HF,0.9485163688659668,75052250
"With straps, bands or bracelets entered with watches of subheading 9101.29.90 and classifiable therewith pursuant to additional US note 2 to this chapter; of textile material or base metal, gold or si",HF,0.8314079046249391,91012970
"Witloof chicory, fresh or chilled",HF,1.0000001192092896,7052100
"Women's or girls' bib and brace overalls, knitted or crocheted, of artificial fibers",HF,1.0,61046910
"Women's or girls' blouses & shirts, not knitted or crocheted, of wool or fine animal hair, containing 30% or more of silk/silk waste, nesi",HF,0.9641892910003662,62062020
"Women's or girls' blouses and shirts, not knitted or crocheted, of manmade fibers, certified hand-loomed and folklore products",HF,1.0,62064010
"Women's or girls' blouses and shirts, not knitted or crocheted, of wool or fine animal hair, certified hand-loomed and folklore products",HF,1.0,62062010
"Women's or girls' dresses, knitted or crocheted, of cotton",HF,1.0,61044200
"Women's or girls' dresses, knitted or crocheted, of synthetic fibers, containing 23 percent or more of wool or fine animal hair",HF,1.0000001192092896,61044310
"Women's or girls' dresses, not knitted or crocheted, of cotton, certified hand-loomed and folklore products",HF,1.0000001192092896,62044210
"Women's or girls' ensembles, knitted or crocheted, of cotton",HF,1.0,61042200
"Women's or girls' nightdresses and pajamas, not knitted or crocheted, of man-made fibers",HF,1.0,62082200
"Women's or girls' overcoats, carcoats, etc, not knitted or crocheted, of cotton, not containing 15% or more by weight of down, etc",HF,1.0,62023020
"Women's or girls' skirts and divided skirts, not knitted or crocheted, of artificial fibers, certified hand-loomed and folklore products",HF,1.000000238418579,62045910
"Women's or girls' skirts and divided skirts, not knitted or crocheted, of cotton, certified hand-loomed and folklore products",HF,1.0,62045210
"Women's or girls' slips and petticoats, knitted or crocheted, of man-made fibers",HF,1.0,61081100
"Women's or girls' suit-type jackets and blazers, knitted or crocheted, of wool or fine animal hair",HF,1.0,61043100
"Women's or girls' suits, not knitted or crocheted, of artificial fibers, containing 36 percent or more of wool or fine animal hair",HF,1.0000001192092896,62041910
"Women's or girls' trousers, breeches & shorts, not knit or crocheted, of artificial fibers, cont. 36% or more of wool or fine animal hair",HF,0.9236723184585572,62046922
"Women's or girls' trousers, breeches and shorts, not knitted or crocheted, of cotton, nesi",HF,0.9455301761627196,62046280
"Women's or girls' trousers, breeches and shorts, not knitted or crocheted, of synthetic fibers, nesi, water resistant",HF,0.9528543949127196,62046375
Wooden cigar and cigarette boxes,HF,1.0000001192092896,44209020
"Wooden pickets, palings, posts and rails, which are sawn; assembled wooden fence sections",HF,0.8968982100486755,44219970
"Wool, excl. unimproved, finer than 46s, degreased, not further processed, shorn, not carded or combed, not for special uses",HF,0.9999999403953552,51012140
Work holders for machine tools used in cutting gears,HF,1.0000001192092896,84662010
Woven fabrics obtained from strip or the like of synthetic textile materials,HF,1.0,54072000
"Woven fabrics of acrylic or modacrylic staple fibers, nesi",HF,0.9558280110359192,55152900
"Woven fabrics of artificial filament yarn, containing 36 percent or more of wool or fine animal hair, printed",HF,0.8903419375419617,54083405
"Woven fabrics of artificial staple fibers, containing 85% or more by weight of such fibers, unbleached or bleached",HF,1.0,55161100
"Woven fabrics of artificial staple fibers, less than 85% by weight of such fibers, mixed with man-made filaments, unbleached or bleached",HF,0.994644820690155,55162100
"Woven fabrics of artificial staple fibers, less than 85% of such fibers, containing 36% or more of wool or fine animal hair, dyed",HF,0.9931573271751404,55163205
"Woven fabrics of flax, less than 85 percent flax, containing less than 17 percent wool and containing cotton and manmade fibers, nesi",HF,0.9551267623901368,53092930
"Woven fabrics of polyester staple fibers, mixed mainly or solely with wool or fine animal hair, nesi",HF,0.9791371822357178,55151310
"Woven fabrics of synthetic filament yarn nesi, containing 36 percent or more by weight of wool or fine animal hair, unbleached or bleached",HF,0.9463165402412416,54079105
"Woven fabrics of synthetic staple fibers, nesi, under 85% by weight of such fibers, mixed mainly with cotton, over 170g/m2, of colored yarns",HF,0.9300499558448792,55143039
"Woven fabrics, containing 85 percent or more by weight of textured polyester filaments, unbleached or bleached",HF,1.0,54075100
"Wrist watches nesi, battery powered, mechanical display only, 2 or more jewel, case nesi, with band of material nesi",HF,0.9056671857833862,91021195
"Wrist watches nesi, not battery powered, not automatic winding, 8-17 jewels, movement n/o $15 & n/o 15.2 mm, band of materials, nesi",HF,0.9489450454711914,91022930
Xylenols and their salts,HF,0.6564161777496338,29024400
"Yarn of combed wool, containing less than 85 percent by weight of wool, not put up for retail sale",HF,0.9372802376747132,51072060
"o-, m-, p-Phenylenediamine, and diaminotolunes, and their derivatives, and salts thereof, nesi",HF,0.9283832311630248,29215150
p-Nitrophenols,HF,0.9618747234344482,29089920
