ProductDescription,ProductCode,Final Predicted HS Code,Final Confidence Level,F1_2digit,F1_4digit,F1_6digit
Sheets and plates of polarizing material,90012000,90012000,1.0,1,1,1
"Signaling glassware nesi, not optically worked",70140050,70140050,0.9139680266380308,1,1,1
Silkworm cocoons suitable for reeling,50010000,50010000,1.0000003576278689,1,1,1
"Single cotton yarn, less than 85 percent cotton by weight, of uncombed fibers, over 43 but n/o 52 nm, not put up for retail sale",52061300,52061300,0.9999998807907104,1,1,1
"Single cotton yarn, measuring 85% or more cotton by weight, of uncombed fibers, over 52 but n/o 80 nm, not put up for retail sale, nesi",52051420,52061400,0.9385569095611572,1,0,0
Single loudspeakers mounted in their enclosures,85182100,85182100,1.0000007152557373,1,1,1
"Single textured yarn of polyesters, not put up for retail sale",54023330,54023330,0.9999997615814208,1,1,1
"Ski or snowmobile gloves, mittens and mitts, knitted or crocheted, with plastics or rubber impregnated, coated, etc.",61161010,62160008,0.9208051562309264,0,0,0
"Ski or snowmobile gloves, mittens and mitts, not knitted or crocheted, of manmade fibers, not impregnated or coated with plastics or rubber",62160044,62160046,0.9036269187927246,1,1,1
Skins for stuffed dolls,95029910,63079075,0.547566294670105,0,0,0
"Slag containing by weight over 40% titanium, not to be treated for recovery of copper, lead or zinc",26209050,26209950,0.8578124642372131,1,1,0
"Smoked Pacific, Atlantic and Danube salmon, including fillets",3054100,3054100,0.9999998211860656,1,1,1
"Smokers' articles of glassware; glass perfume bottles fitted with ground glass stoppers, not of lead crystal",70139930,70139930,0.7625337839126587,1,1,1
"Snow-skis, except cross-country",95061140,95061120,0.9487922787666321,1,1,1
Snowplows and snowblowers,84302000,84302000,1.0000004768371582,1,1,1
"Snowshoes, and parts and accessories thereof",95069950,95069950,0.993398129940033,1,1,1
Sodium acetate,29152200,29152920,0.9999999403953552,1,1,0
Sodium hydrogencarbonate (Sodium bicarbonate),28363000,28363000,0.9999999403953552,1,1,1
Sodium nitrate,31025000,31025000,1.0,1,1,1
Solubilized vat blue 5 and specified solubilized vat dyes and preparations based thereon,32041530,32041530,0.9999998807907104,1,1,1
"Solvent dyes and preparations based thereon, nesi",32041919,32041925,0.9096498489379884,1,1,1
"Spark-ignition reciprocating piston engines for propulsion in vehicles in heading 8701.20, 8702, 8703, 8704, cylinder capacity over 1000cc",84073420,84073448,0.9432985782623292,1,1,1
"Spark-ignition rotary or reciprocating internal-combustion piston engines nesi, installed in agricultural/horticultural machinery/equipment",84079010,84079010,0.9383764266967772,1,1,1
"Spark-ignition rotary or reciprocating internal-combustion piston engines, for machinery or equipment nesi",84079090,84079090,0.9580934047698976,1,1,1
Special purpose motor vehicles: concrete mixers,87054000,84743100,0.8112609386444092,0,0,0
"Specified acyclic polycarboxylic acids and their derivatives, described in additional U.S. note 3 to section VI",29171920,29171920,0.9999999403953552,1,1,1
"Spools, cops, bobbins and similar supports, of plastics",39234000,39234000,1.0,1,1,1
Spring-operated and weight-operated motors,84128010,84128010,1.0,1,1,1
"Springs, including hair-springs, for watches",91141040,91149034,1.0,1,1,0
"Squash, fresh or chilled",7099020,7099320,1.0,1,1,0
Static converters,85044000,85044085,0.7404816150665283,1,1,1
"Sterling silver tableware, nesi",71141150,71141150,0.923798680305481,1,1,1
Storage batteries nesi,85078000,85073080,0.738836407661438,1,1,0
"Straw or fodder balers, including pick-up balers",84334000,84334000,1.0000004768371582,1,1,1
"Strawberries, fresh, if entered during the period from September 16 through the following June 14, inclusive",8101040,8101040,1.000000238418579,1,1,1
Strontium carbonate,28369200,28369200,1.000000238418579,1,1,1
Stud link chain of iron or steel,73158100,73158100,0.9438971877098083,1,1,1
"Sugar confectionery nesi, not containing cocoa",17049060,17049052,0.8628005981445312,1,1,1
"Sulfathiazole and sulfathiazole, sodium",29350033,29359033,1.0000003576278689,1,1,0
"Sulfides of nonmetals, excluding carbon disulfide and sulfides of arsenic or phosphorus",28139050,28139050,1.000000238418579,1,1,1
"Sulfur black, ""Colour Index Nos. 53185, 53190 and 53195"" and preparation based thereon",32041930,32041930,0.9684332609176636,1,1,1
"Surface-active, washing, and cleaning preparations cont. any aromatic or modified aromatic surface-active agent, put up for retail",34029030,34029030,0.9926878213882446,1,1,1
"Sweaters, pullovers and similar articles, knitted or crocheted, of manmade fibers, nesi",61103030,61103030,0.9644083380699158,1,1,1
"Synthetic organic coloring matter and preparations based thereon, nesi, described in additional U.S. note 3 to section VI",32041940,32041940,0.943371057510376,1,1,1
"T sections of iron or nonalloy steel, not further worked than hot-rolled, hot-drawn or extruded, height under 80 mm",72162200,72162200,0.94957035779953,1,1,1
"T-shirts and similar garments, knitted or crocheted, of wool, with long sleeves",61099015,61099015,1.000000238418579,1,1,1
Tailors' chalks,96099040,96099040,1.0000001192092896,1,1,1
"Tapestry and upholstery fabrics of carded wool or fine animal hair, mixed mainly or solely with man-made staple fibers exceeding 300 g/m2",51113005,51113005,0.9799535274505616,1,1,1
"Taps, cocks, valves & similar appliances for pipes, boiler shells, tanks, vats or the like, hand operated, of iron or steel, nesi",84818030,84818030,0.9864861965179444,1,1,1
Tents of cotton,63062100,63062911,0.9999999403953552,1,1,0
"Textile fabrics of man-made fibers, impregnated, coated, covered or laminated with plastics, nesi, over 70% weight rubber or plastics",59039020,59039020,0.9858945608139038,1,1,1
"Textile fabrics spec in note 9 to section XI, of manmade fibers, impregnated, coated, covered or laminated with polyvinyl chloride, nesi",59031018,59031018,0.9725853204727172,1,1,1
Thermocopying apparatus,90093000,84433950,1.0000003576278689,0,0,0
Thin sheets (voiles) of nonwoven glass fibers,70193200,70191400,0.6518779993057251,1,1,0
"Ties bow ties and cravats, not knitted or crocheted, of silk or silk waste",62151000,62151000,0.9679162502288818,1,1,1
"Ties bow ties and cravats, not knitted or crocheted, of textile materials nesi",62159000,62159000,0.94523286819458,1,1,1
Time locks valued over $10 each,91069040,91069040,1.000000238418579,1,1,1
"Tobacco stems, cut, ground or pulverized",24013060,24013003,0.8134973049163818,1,1,1
"Tobacco, partly or wholly stemmed (stripped), threshed or similarly processed, from cigar leaf",24012060,24012060,0.9999998807907104,1,1,1
Toboggans; bobsleds and luges of a kind used in international competition,95069940,95069940,0.9999998807907104,1,1,1
Toilet paper,48181000,48181000,0.9999998211860656,1,1,1
Tomato ketchup,21032020,21032020,1.0000001192092896,1,1,1
"Tomatoes, uncooked or cooked by steaming or boiling in water, frozen, if entered July 15 through August 31, inclusive, in any year",7108045,7108045,1.0,1,1,1
"Toughened (tempered) safety glass, not of size or shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",70071900,70071900,1.000000238418579,1,1,1
Towers and lattice masts of iron or steel,73082000,73082000,0.9638077616691588,1,1,1
"Track suits, knitted or crocheted, of artificial fibers",61121910,61121910,1.0000004768371582,1,1,1
"Transfers (decalcomanias), vitrifiable",49081000,49081000,1.000000238418579,1,1,1
"Trunks, suitcases, occupational luggage & like containers, w outer surface of veg. fibers, excl. cotton, not of pile or tufted construction",42021260,42021260,0.914371132850647,1,1,1
Tube or pipe fittings of copper alloys,74122000,74122000,0.9652909636497498,1,1,1
"Tubes and pipes not used in drilling for oil or gas, of alloy steel, nesi, external diameter exceeds 406.4 mm",73059050,73042360,0.6844939589500427,1,0,0
"Tubes and pipes not used in drilling for oil or gas, of iron or nonalloy steel, nesi, external diameter exceeds 406.4 mm",73059010,73071990,0.6866383552551271,1,0,0
Tubes and pipes of nickel alloys,75071200,75071200,0.9675628542900084,1,1,1
"Tubes, pipes and hollow profiles, seamless, of alloy steel, nesi, having a wall thickness of less than 4 mm",73049070,73066170,0.8329744338989258,1,0,0
"Tubes, pipes and hoses of vulcanized rubber, not hard rubber, not reinforced, without fittings",40091000,40091100,0.9786372780799866,1,1,0
"Tunas and skipjack, not in airtight containers, not in bulk or in immediate containers weighing with contents over 6.8 kg each",16041450,16041450,0.9999997615814208,1,1,1
"Twine (except binder or baler twine), cordage, rope and cables, of polyethylene or polypropylene, not braided or plaited, nesi",56074925,56074925,0.9861687421798706,1,1,1
"Ultraviolet or infrared ray apparatus used in medical, surgical, dental or veterinary sciences, and parts and accessories thereof",90182000,90182000,1.0000001192092896,1,1,1
"Uncoated kraft paper and paperboard, nesi, in rolls or sheets, weighing more than 150 but less than 225 g/m2, nesi",48044900,48044900,0.9610762000083924,1,1,1
"Uncoated multi-ply paper and paperboard, each layer bleached, in rolls or sheets",48052100,48055000,0.7737282514572144,1,1,0
Uncoated sulfite wrapping paper in rolls or sheets,48053000,48053000,0.9999999403953552,1,1,1
"Uncoated wrapping paper, weighing 150 g/m2 or less, in rolls or sheets, nesi",48056040,48045900,0.8851923942565918,1,0,0
"Uncoated, bleached kraft paper & paperboard, over 225 g/m2, over 95% content of wood fibers obtained by chemical process, rolls or sheets",48045200,48045200,1.000000238418579,1,1,1
"Uncoated, unbleached kraft condenser paper, in rolls or sheets, weighing less than 15 g/m 2 or more than 30 g/m 2 to 150 g/m 2",48043120,48043120,1.0000001192092896,1,1,1
"Units, nesi, suitable for physical incorporation into automatic data processing machines or units thereof",84719960,84718040,0.8778810501098633,1,1,0
Unrooted cuttings and slips of live plants,6021000,6021000,1.000000238418579,1,1,1
"Unsaturated acyclic hydrocarbons, nesi, derived in whole or in part from petroleum, shale oil or natural gas",29012910,29012910,0.9303845167160034,1,1,1
Unsubstituted polyphenol drugs,29072930,29071980,0.6274981498718262,1,1,0
"Unwrought aluminum alloys of uniform cross section throughout its length, least cross-sectional dimension is not over 9.5 mm, in coils",76012030,76012030,0.8542236089706421,1,1,1
Unwrought hafnium; hafnium powders,81129120,81123100,0.9446141719818116,1,1,0
Unwrought zinc alloys,79012000,79012000,0.9525706171989441,1,1,1
"Upper & sole equine and bovine (ex. buffalo & pretanned bovine) leather, w/o hair, pretanned, tanned or retanned, not further processed",41042950,41079960,0.8727121353149414,1,0,0
"Used or new rags, scrap and worn out articles of twine, cordage, rope or cables, of textile materials nesi, not sorted",63109020,63109020,0.9814928770065308,1,1,1
"Used or new rags, scrap and worn out articles of twine, cordage, rope or cables, of wool or fine animal hair, sorted",63101010,63101010,0.9999998807907104,1,1,1
Vanilla beans,9050000,9052000,0.7467811703681946,1,1,0
"Vat dyes (including those usable as pigments) and preparations based thereon, nesi",32041550,32041580,0.9321666955947876,1,1,1
"Vegetable textile fibers nesi, processed but not spun; tow, noils and waste of these fibers (including yarn waste and garnetted stock)",53059900,55052000,0.7761123776435852,0,0,0
"Wall hangings, not knitted or crocheted, of wool or fine animal hair, certified hand-loomed and folklore products",63049910,63049910,0.9842150211334229,1,1,1
"Wallpaper and similar wallcoverings of paper, covered on the face side with plaiting material",48143000,48142000,0.8733738660812378,1,1,0
"Warp knit fabrics nesi (including those made on galloon knitting machines), of wool or fine animal hair",60024100,60059010,0.87132328748703,1,0,0
Waste and scrap of magnesium,81042000,81042000,0.933470606803894,1,1,1
Waste and scrap of stainless steel,72042100,72042100,0.9692489504814148,1,1,1
Waste and scrap of tinned iron or steel,72043000,72043000,0.9456469416618348,1,1,1
"Waste of coarse animal hair, including yarn waste but excluding garnetted stock",51033000,51033000,1.000000238418579,1,1,1
Watch cases of base metal not gold- or silver-plated,91112040,91112040,1.0000003576278689,1,1,1
"Watch cases, not of precious metal, of metal clad with precious metal or of base metal",91118000,91118000,1.0000001192092896,1,1,1
"Watch movements, complete and assembled, nesi, measuring not over 15.2 mm, 8-17 jewels, valued not over $15 each",91089130,91089080,0.9566637277603148,1,1,0
"Watch movements, complete and assembled, nesi, measuring over 33.8 mm, 8-17 jewels, valued not over $15 each",91089940,91089085,0.9656251668930054,1,1,0
"Waterbed mattresses and liners and parts of the foregoing, of plastics",39269077,39269077,1.0,1,1,1
"Waterproof footwear covering the ankle but not the knee, nesi, with outer soles and uppers of rubber or plastics",64019290,64019990,0.908737063407898,1,1,0
"Waterproof protective footwear not covering the ankle, for use with closures, with outer soles and uppers of rubber or plastics",64019960,64019990,0.8719056844711304,1,1,1
Watertube boilers with a steam production exceeding 45 tons per hour,84021100,84021100,1.000000238418579,1,1,1
"Window or wall type air conditioning machines, self-contained",84151000,84151030,1.000000238418579,1,1,1
"Wire of aluminum alloys, of which the maximum cross-sectional dimension does not exceed 7 mm",76052900,76052100,0.9269885420799256,1,1,0
"Wire of copper-nickel base alloys (brass) or copper-nickel-zinc base alloys (cupro nickel), not coated or plated with metal",74082250,74082250,0.945260524749756,1,1,1
"Wire of refined copper, with a maximum cross-sectional dimension over 9.5 mm",74081130,74081130,0.9705731868743896,1,1,1
"Women's or girls' anoraks, windbreakers & like articles, not knitted or crocheted, of man-made fibers, cont. 15% or more by wt of down, etc",62029310,62024055,0.9359616041183472,1,1,0
"Women's or girls' anoraks, windbreakers and similar articles nesi, not knitted or crocheted, of wool or fine animal hair",62029120,62022040,0.9220151305198668,1,1,0
"Women's or girls' anoraks, windbreakers and similar articles, not knitted or crocheted, of cotton, nesi, water resistant",62029215,62023070,0.9587470293045044,1,1,0
"Women's or girls' bathrobes, dressing gowns and similar articles, not knitted or crocheted, of cotton",62089110,62089110,1.0000003576278689,1,1,1
"Women's or girls' bib and brace overalls, not knitted or crocheted, of artificial fibers",62046910,61046910,0.9841771125793456,0,0,0
"Women's or girls' blouses and shirts, knitted or crocheted, of manmade fibers, containing 23 percent or more of wool or fine animal hair",61062010,61062010,1.0000003576278689,1,1,1
"Women's or girls' blouses and shirts, not knitted or crocheted, of cotton, containing 36 percent or more of flax fibers, nesi",62063020,62063020,0.9755550026893616,1,1,1
"Women's or girls' blouses and shirts, not knitted or crocheted, of manmade fibers, certified hand-loomed and folklore products",62064010,62064010,0.9999997615814208,1,1,1
"Women's or girls' blouses and shirts, not knitted or crocheted, of wool or fine animal hair, nesi",62062030,62062030,0.9851852655410768,1,1,1
"Women's or girls' dresses, knitted or crocheted, of synthetic fibers, containing 23 percent or more of wool or fine animal hair",61044310,61044310,1.0000004768371582,1,1,1
"Women's or girls' dresses, knitted or crocheted, of wool or fine animal hair",61044100,61044100,0.9999998807907104,1,1,1
"Women's or girls' ensembles, knitted or crocheted, of wool or fine animal hair",61042100,61042905,1.0000001192092896,1,1,0
"Women's or girls' negligees, bathrobes, dressing gowns and similar articles, knitted or crocheted, of man-made fibers",61089200,61089200,0.9999998807907104,1,1,1
"Women's or girls' nightdresses and pajamas, not knitted or crocheted, of man-made fibers",62082200,62082200,1.0,1,1,1
"Women's or girls' overcoats, carcoats, capes, windbreakers and similar articles, knitted or crocheted, of manmade fibers, nesi",61023020,61023020,0.9825809597969056,1,1,1
"Women's or girls' skirts & divided skirts, nt knit or crocheted, of synthetic fibers, cont. 36% or more of wool or fine animal hair, nesi",62045320,62045320,0.9746206998825072,1,1,1
"Women's or girls' skirts and divided skirts, knitted or crocheted, of textile materials nesi",61045920,62045940,0.9406488537788392,0,0,0
"Women's or girls' skirts and divided skirts, not knitted or crocheted, of cotton, certified hand-loomed and folklore products",62045210,62045210,0.9999999403953552,1,1,1
"Women's or girls' skirts and divided skirts, not knitted or crocheted, of wool or fine animal hair",62045100,62045100,0.9999995231628418,1,1,1
"Women's or girls' slips and petticoats, knitted or crocheted, of man-made fibers",61081100,61081100,1.0000004768371582,1,1,1
"Women's or girls' slips and petticoats, not knitted or crocheted, of textile materials nesi",62081940,62081920,0.8617382049560547,1,1,1
"Women's or girls' suit-type jackets & blazers, not knitted or crocheted, of artificial fibers, cont. 36% or more of wool or fine animal hair",62043920,62043920,0.9999998807907104,1,1,1
"Women's or girls' suit-type jackets and blazers, knitted or crocheted, of synthetic fibers, nesi",61043320,61043320,0.978676736354828,1,1,1
"Women's or girls' suits, knitted or crocheted, of wool or fine animal hair",61041100,61041950,0.9999996423721312,1,1,0
"Women's or girls' swimwear, not knitted or crocheted, of man-made fibers",62111210,62111210,1.000000238418579,1,1,1
"Women's or girls' trousers and breeches nesi, not knit or crocheted, imported as parts of ski-suits, not cont. 15% or more of down, etc",62112060,62046280,0.8446285128593445,1,0,0
"Women's or girls' trousers, bib and brace overalls, breeches and shorts, not knitted or crocheted, of textile materials nesi",62046990,62046980,0.8720436096191406,1,1,1
"Women's or girls' trousers, breeches and shorts, knitted or crocheted, of cotton",61046220,61046220,1.0,1,1,1
"Women's or girls' trousers, breeches and shorts, not knitted or crocheted, of cotton, nesi, certified hand-loomed and folklore products",62046230,62046270,0.9881433248519896,1,1,1
"Wood charcoal (including shell or nut charcoal), whether or not agglomerated",44020000,44022000,0.9583906531333924,1,1,0
"Wooden broom and mop handles, 1.9 cm or more in diameter and 97 cm or more in length",44170020,44170020,1.0,1,1,1
Wooden parquet panels,44183000,44209080,0.6310679912567139,1,0,0
"Wool, degreased, further processed, not shorn, not carded or combed",51012960,51012915,0.9033796191215516,1,1,1
"Wool, excl. unimproved, finer than 40s, but not 44s, greasy, not shorn, not carded or combed, not for special uses",51011940,51011940,0.9999996423721312,1,1,1
"Woven cotton fabric, 85% or more cotton by weight, plain weave, not over 100 g/m2, unbleached, of number 42 or lower",52081120,52081120,0.9906516075134276,1,1,1
"Woven cotton fabric, 85% or more cotton by weight, plain weave, not over 100 g/m2, unbleached, of number 69 or over, for typewriter ribbon",52081160,52081160,0.9857033491134644,1,1,1
"Woven cotton fabric, 85% or more cotton by weight, plain weave, not over 100 g/m2, unbleached, of number 69 or over, nesi",52081180,52081180,0.975638508796692,1,1,1
"Woven fabrics of artificial filament yarn, mixed mainly or solely with wool or fine animal hair, printed, nesi",54083410,54083410,0.9387041330337524,1,1,1
"Woven fabrics of artificial filament yarn, of yarns of different colors, 30 percent or more of silk or silk waste, valued over $33/kg",54083330,54083230,0.9160056114196776,1,1,0
"Woven fabrics of artificial staple fibers, less than 85% by weight of such fibers, mixed mainly or solely with cotton, dyed",55164200,55164200,1.000000238418579,1,1,1
"Woven fabrics of artificial staple fibers, less than 85% of such fibers, containing 36% or more of wool or fine animal hair, dyed",55163205,55163205,0.9931567907333374,1,1,1
"Woven fabrics of artificial staple fibers, under 85% of such fibers, mixed mainly or solely with wool or fine animal hair, printed, nesi",55163410,55163410,0.9853492975234984,1,1,1
"Woven fabrics of artificial staple fibers, under 85% of such fibers, mixed mainly w wool or fine animal hair, unbleached or bleached, nesi",55163110,55163110,0.9788908362388612,1,1,1
"Woven fabrics of artificial staple fibers,under 85% such fibers,containing 36% or more of wool or fine animal hair,of different colored yarn",55163305,55163305,0.9967178702354432,1,1,1
"Woven fabrics of carded wool or fine animal hair, mixed mainly or solely with man-made filaments, nesi",51112060,51112090,0.9735094904899596,1,1,1
"Woven fabrics of combed wool or fine animal hair, nesi",51129060,51129090,0.9642866253852844,1,1,1
"Woven fabrics of flax, containing less than 85 percent by weight of flax, unbleached or bleached, nesi",53092140,53092140,0.9815773963928224,1,1,1
"Woven fabrics of polyester staple fibers, mixed mainly or solely with wool or fine animal hair, nesi",55151310,55151310,0.9791370034217834,1,1,1
"Woven fabrics of synthetic filament yarn nesi, containing 36 percent or more by weight of wool or fine animal hair, dyed",54079205,54079205,0.9568071365356444,1,1,1
"Woven fabrics, cont. 85% or more syn. filaments by weight, thread count 69-142/cm in warp and 31-71/cm in filling, of colored yarn",54077310,54077310,0.9884296655654908,1,1,1
"Woven fabrics, containing 85 percent or more by weight of textured polyester filaments, printed",54075400,54075400,1.0,1,1,1
"Woven fabrics, containing 85% or more by weight of synthetic fibers, nesi, unbleached or bleached",55129100,55129100,0.9663066864013672,1,1,1
Woven or knitted fabric of asbestos,68124000,68129920,0.7089290618896484,1,1,0
"Wrist watches nesi, automatic winding, 2-17 jewels, watch band not of textile material or base metal",91022150,91022150,0.9828076362609864,1,1,1
"Wrist watches nesi, not battery powered, not auto winding,8-17 jewels, movement over $15 each, watch band not of textiles or base metal",91022950,91022945,0.9287675619125366,1,1,1
Wrought articles of titanium,81089030,81089060,0.7586565613746643,1,1,1
"Yarn containing 85% or more by weight of artificial staple fibers, singles, not put up for retail sale",55101100,55101100,0.9464268684387208,1,1,1
"Yarn containing 85% or more by weight of synthetic staple fibers nesi, singles, not put up for retail sale",55094100,55094100,0.9002512693405151,1,1,1
"Yarn of Angora rabbit hair, combed, not put up for retail sale",51082030,51082030,1.0000001192092896,1,1,1
"Yarn of Angora rabbit hair, containing 85 percent or more by weight of the Angora hair, put up for retail sale",51091040,51091040,0.9999998807907104,1,1,1
"Yarn of artificial staple fibers mixed mainly with synthetic staple fibers, singles, not put up for retail sale",55109020,55109020,0.9465025663375854,1,1,1
"Yarn of combed wool, containing 85 percent or more by weight of wool, not put up for retail sale",51071000,51071060,0.9370495080947876,1,1,1
"Yarn of wool, colored, and cut into uniform lengths of not over 8 cm, containing less than 85% by weight of wool, put up for retail sale",51099020,51099020,0.9999998211860656,1,1,1
"Yarn spun from silk waste, not put up for retail sale",50050000,50050000,1.0,1,1,1
"Zinc articles of a type used for household, table or kitchen use; zinc toilet and sanitary wares; parts of all the foregoing",79079030,79070010,0.9068710207939148,1,1,0
Zinc waste and scrap,79020000,79020000,0.9672615528106692,1,1,1
"o-, m-, p-Phenylenediamine, and diaminotolunes, and their derivatives, and salts thereof, nesi",29215150,29215150,0.9283834099769592,1,1,1
"o-, m-, p-Phenylenediamine, diaminotoluenes, and their derivatives, and salts thereof, described in additional U.S. note 3 to section VI",29215130,29215130,1.0,1,1,1
p-Nitrotoluene,29042010,29042010,1.000000238418579,1,1,1
